UNITNUM,COUNTYNAME,COUNTY,VTDNAME,VTDCODE,TOT_POP,TOT_WHITE,TOT_BLACK,TOT_ASIAN,TOT_AMIND,TOT_OTHER,TOT_HISPANIC,VAP_TOTAL,VAP_WHITE,VAP_BLACK,VAP_ASIAN,VAP_AMIND,VAP_OTHER,VAP_HISPANIC,REG_TOTAL_25_12,REG_WHITE_25_12,REG_BLACK_25_12,REG_OTHER_25_12,REG_DEM_TOTAL_25_12,REG_DEM_WHITE_25_12,REG_DEM_BLACK_25_12,REG_DEM_OTHER_25_12,REG_REP_TOTAL_25_12,REG_REP_WHITE_25_12,REG_REP_BLACK_25_12,REG_REP_OTHER_25_12,REG_OTH_TOTAL_25_12,REG_OTH_WHITE_25_12,REG_OTH_BLACK_25_12,REG_OTH_OTHER_25_12
1320,Lafayette,055,65,22055000065,1573,1015,382,66,28,82,110,1376,936,306,46,24,64,84,487,341,103,43,194,106,66,22,85,79,4,2,208,156,33,19
1319,Lafayette,055,66,22055000066,820,582,172,19,13,34,61,719,535,126,16,12,30,44,377,296,58,23,163,114,39,10,74,70,0,4,140,112,19,9
1355,Lafayette,055,67,22055000067,1935,1401,252,142,39,101,117,1429,1071,159,104,31,64,78,1134,944,101,89,197,125,60,12,573,531,15,27,364,288,26,50
1202,Lafayette,055,68,22055000068,2466,1163,1222,11,18,52,68,2294,1119,1105,10,14,46,53,577,321,216,40,269,118,133,18,74,66,6,2,234,137,77,20
1314,Lafayette,055,69,22055000069,874,750,55,9,11,49,55,737,649,30,9,10,39,39,497,459,15,23,148,132,10,6,156,148,1,7,193,179,4,10
1164,Lafayette,055,7,22055000007,2574,1195,1255,19,22,83,111,1931,962,900,9,11,49,68,1467,614,784,69,702,132,540,30,349,312,24,13,416,170,220,26
1278,Lafayette,055,70,22055000070,1064,942,42,9,17,54,57,913,828,21,6,14,44,42,666,608,19,39,231,206,13,12,182,173,1,8,253,229,5,19
1176,Lafayette,055,71,22055000071,1511,1151,305,11,14,30,37,1158,890,233,9,13,13,20,857,652,170,35,233,111,115,7,381,358,14,9,243,183,41,19
1198,Lafayette,055,72,22055000072,494,290,77,83,19,25,30,450,263,65,80,17,25,28,333,231,68,34,112,62,35,15,101,94,3,4,120,75,30,15
1276,Lafayette,055,73,22055000073,775,681,25,13,8,48,56,594,529,17,9,5,34,39,558,525,6,27,106,102,3,1,313,297,3,13,139,126,0,13
1201,Lafayette,055,74,22055000074,1493,1215,136,68,7,67,71,1308,1075,122,61,6,44,41,791,665,82,44,266,198,49,19,263,251,3,9,262,216,30,16
1357,Lafayette,055,75,22055000075,1230,878,223,56,13,60,64,1021,746,166,55,13,41,50,542,455,49,38,139,105,26,8,230,209,7,14,173,141,16,16
1341,Lafayette,055,76,22055000076,1407,1233,69,38,12,55,78,1196,1058,50,29,11,48,58,955,906,17,32,143,126,12,5,565,554,0,11,247,226,5,16
1346,Lafayette,055,77,22055000077,1263,1128,57,19,12,47,65,1050,952,36,16,8,38,43,742,690,23,29,151,129,14,8,366,356,2,8,225,205,7,13
1352,Lafayette,055,78,22055000078,1772,1537,119,24,15,77,83,1390,1219,83,20,14,54,63,1210,1103,55,52,218,168,37,13,673,650,2,21,319,285,16,18
1335,Lafayette,055,79,22055000079,755,688,7,13,11,36,26,579,535,5,2,8,29,19,592,573,1,18,86,82,0,4,387,378,1,8,119,113,0,6
1185,Lafayette,055,8,22055000008,2292,1084,1087,13,16,92,100,1643,844,718,8,15,58,59,1190,675,478,37,428,96,320,12,419,375,35,9,343,204,123,16
1334,Lafayette,055,80,22055000080,916,847,14,10,12,33,33,697,663,9,5,4,16,17,688,670,2,16,86,82,1,3,470,462,0,8,132,126,1,5
1340,Lafayette,055,81,22055000081,873,683,71,31,31,57,52,675,559,40,21,14,41,29,486,446,17,23,105,88,11,6,242,236,0,6,139,122,6,11
1333,Lafayette,055,82,22055000082,1680,1259,252,24,47,98,113,1251,1002,145,8,30,66,71,982,856,72,54,246,186,49,11,414,400,4,10,322,270,19,33
1345,Lafayette,055,83,22055000083,2054,1743,126,40,14,131,134,1582,1362,76,34,8,102,101,1291,1170,47,74,270,229,29,12,635,607,1,27,386,334,17,35
1347,Lafayette,055,84,22055000084,1457,1285,46,44,14,68,70,1138,1022,31,33,7,45,49,1000,920,17,63,180,158,11,11,526,508,0,18,294,254,6,34
1348,Lafayette,055,85,22055000085,3091,2051,521,308,45,166,187,2568,1743,421,229,40,135,149,1661,1344,180,137,312,163,119,30,915,857,13,45,434,324,48,62
1342,Lafayette,055,86,22055000086,1942,1448,190,189,26,89,96,1425,1085,131,126,22,61,71,1420,1185,122,113,212,124,78,10,829,770,8,51,379,291,36,52
1344,Lafayette,055,87,22055000087,2243,1910,119,96,29,89,122,1910,1624,109,78,28,71,101,1614,1432,61,121,184,131,39,14,1011,965,3,43,419,336,19,64
1336,Lafayette,055,88,22055000088,1183,1030,44,34,16,59,58,958,845,37,26,14,36,40,863,786,32,45,154,125,19,10,479,464,1,14,230,197,12,21
1343,Lafayette,055,89,22055000089,897,791,29,16,7,54,66,650,590,15,5,7,33,45,657,611,15,31,94,82,4,8,389,376,3,10,174,153,8,13
1183,Lafayette,055,9,22055000009,2364,1174,884,12,53,241,279,1695,908,586,8,35,158,175,1253,695,490,68,485,124,334,27,420,393,14,13,348,178,142,28
1200,Lafayette,055,90,22055000090,1046,856,124,14,15,37,54,880,725,98,11,15,31,45,735,610,86,39,184,119,55,10,337,323,3,11,214,168,28,18
1329,Lafayette,055,91,22055000091,3791,2614,614,147,78,338,372,2984,2153,444,104,56,227,244,1950,1637,186,127,362,227,110,25,1093,1042,6,45,495,368,70,57
1272,Lafayette,055,92,22055000092,3692,2320,966,146,62,198,258,3017,2034,657,114,55,157,209,1767,1365,294,108,474,254,197,23,742,712,9,21,551,399,88,64
1280,Lafayette,055,93,22055000093,2269,1270,779,44,22,154,228,1822,1112,551,33,15,111,159,878,597,209,72,242,101,133,8,338,301,13,24,298,195,63,40
1279,Lafayette,055,94,22055000094,2775,1925,463,171,40,176,205,2299,1646,344,126,38,145,169,1568,1266,192,110,360,207,128,25,767,722,7,38,441,337,57,47
1281,Lafayette,055,95,22055000095,2429,1961,213,112,36,107,123,1849,1497,165,80,33,74,86,1868,1643,131,94,261,154,98,9,1158,1111,10,37,449,378,23,48
1271,Lafayette,055,96,22055000096,1978,1328,418,37,18,177,195,1481,1065,278,21,17,100,117,1190,962,162,66,222,116,99,7,620,592,8,20,348,254,55,39
1325,Lafayette,055,97,22055000097,926,682,198,14,12,20,24,733,556,140,12,12,13,16,523,384,100,39,135,58,65,12,216,206,1,9,172,120,34,18
1269,Lafayette,055,98,22055000098,3293,2507,500,85,57,144,169,2524,1985,329,55,42,113,126,1788,1503,185,100,345,205,125,15,920,872,8,40,523,426,52,45
1332,Lafayette,055,99,22055000099,2079,1006,903,25,43,102,134,1566,791,658,12,33,72,89,963,547,381,35,377,102,267,8,316,288,14,14,270,157,100,13
1980,Lafourche,057,1-1,220570001-1,2586,1980,343,32,99,132,134,2014,1589,237,30,63,95,94,1496,1290,158,48,350,221,123,6,745,724,3,18,401,345,32,24
1971,Lafourche,057,1-2,220570001-2,1363,595,663,23,34,48,51,946,448,412,21,30,35,42,509,297,184,28,197,59,127,11,161,151,7,3,151,87,50,14
1972,Lafourche,057,1-3,220570001-3,1622,1267,246,41,25,43,62,1301,1060,166,32,16,27,39,1069,891,120,58,316,211,97,8,439,413,2,24,314,267,21,26
1964,Lafourche,057,1-4,220570001-4,1176,432,673,10,17,44,94,972,399,523,9,7,34,84,348,108,235,5,188,24,162,2,47,39,7,1,113,45,66,2
889,Lafourche,057,1-5,220570001-5,2264,1600,518,17,45,84,109,1642,1220,341,8,26,47,67,1302,978,266,58,368,174,183,11,550,526,4,20,384,278,79,27
6085,Lafourche,057,1-6,220570001-6,902,561,294,10,14,23,25,675,448,192,10,11,14,15,827,564,208,55,194,58,131,5,370,335,9,26,263,171,68,24
1950,Lafourche,057,10-1,220570010-1,1430,1107,72,22,112,117,129,1115,890,50,18,82,75,86,714,601,40,73,194,147,32,15,307,288,3,16,213,166,5,42
1949,Lafourche,057,10-10,22057010-10,1498,1218,41,14,127,98,132,1145,970,18,9,88,60,75,658,609,7,42,179,169,2,8,301,282,2,17,178,158,3,17
1987,Lafourche,057,10-11,22057010-11,1396,942,86,20,134,214,254,998,722,48,14,92,122,145,307,280,1,26,78,74,1,3,149,137,0,12,80,69,0,11
1958,Lafourche,057,10-12,22057010-12,1337,1142,31,18,84,62,85,1011,880,19,14,51,47,67,813,748,8,57,195,184,6,5,378,355,0,23,240,209,2,29
1952,Lafourche,057,10-13,22057010-13,1216,1060,26,16,63,51,65,916,814,12,12,43,35,36,687,649,6,32,149,141,5,3,367,352,1,14,171,156,0,15
1947,Lafourche,057,10-14,22057010-14,1604,1314,18,25,83,164,190,1221,1023,12,20,57,109,131,835,769,4,62,197,183,3,11,424,403,0,21,214,183,1,30
1946,Lafourche,057,10-15,22057010-15,1362,1071,25,95,94,77,90,1002,811,7,63,72,49,59,671,617,4,50,117,111,2,4,403,373,1,29,151,133,1,17
1953,Lafourche,057,10-16,22057010-16,1126,707,156,34,73,156,149,823,560,100,22,40,101,93,519,408,65,46,134,81,48,5,247,221,6,20,138,106,11,21
1948,Lafourche,057,10-2,220570010-2,1578,1214,96,50,87,131,157,1203,964,67,39,50,83,95,753,661,32,60,204,175,23,6,352,334,1,17,197,152,8,37
1951,Lafourche,057,10-3,220570010-3,1138,942,22,5,78,91,109,880,748,14,5,43,70,79,593,557,6,30,133,127,2,4,305,287,2,16,155,143,2,10
1984,Lafourche,057,10-4,220570010-4,3052,2358,65,37,242,350,399,2324,1861,44,33,164,222,254,1390,1279,8,103,375,354,1,20,651,615,2,34,364,310,5,49
1989,Lafourche,057,10-6,220570010-6,742,625,19,3,61,34,52,591,511,8,3,47,22,33,346,323,2,21,111,106,1,4,166,151,0,15,69,66,1,2
1940,Lafourche,057,10-8,220570010-8,1267,960,38,3,223,43,68,994,770,26,3,160,35,51,584,519,5,60,196,182,1,13,219,200,0,19,169,137,4,28
1985,Lafourche,057,10-9,220570010-9,1098,906,20,12,113,47,68,855,734,8,12,70,31,42,596,558,2,36,166,161,0,5,287,272,1,14,143,125,1,17
1941,Lafourche,057,11-1,220570011-1,540,302,9,4,219,6,6,412,252,3,3,148,6,6,256,179,1,76,67,43,1,23,100,73,0,27,89,63,0,26
1942,Lafourche,057,11-2,220570011-2,4443,3429,294,36,337,347,429,3263,2662,145,30,211,215,263,2203,1946,96,161,322,231,61,30,1206,1136,5,65,675,579,30,66
2000,Lafourche,057,11-3,220570011-3,2264,1696,239,26,181,122,149,1514,1205,120,9,110,70,88,1410,1174,115,121,227,129,84,14,713,676,2,35,470,369,29,72
1994,Lafourche,057,11-4,220570011-4,770,637,62,3,35,33,27,551,476,33,1,17,24,19,477,430,23,24,73,50,16,7,263,252,1,10,141,128,6,7
891,Lafourche,057,11-5,220570011-5,2298,1839,176,14,156,113,143,1680,1393,104,9,101,73,87,1137,1002,54,81,154,107,34,13,616,589,1,26,367,306,19,42
1993,Lafourche,057,2-1,220570002-1,564,391,105,8,13,47,46,459,343,72,4,10,30,27,279,210,64,5,94,52,40,2,93,90,3,0,92,68,21,3
1973,Lafourche,057,2-10,22057002-10,705,361,300,3,8,33,35,540,313,195,3,8,21,24,294,201,83,10,83,29,52,2,116,109,3,4,95,63,28,4
1963,Lafourche,057,2-11,22057002-11,1847,684,1090,4,24,45,62,1401,604,752,4,11,30,42,694,312,364,18,320,61,254,5,164,150,12,2,210,101,98,11
2004,Lafourche,057,2-12,22057002-12,1854,1646,97,16,25,70,80,1515,1361,79,11,17,47,57,1238,1174,27,37,224,198,21,5,746,730,2,14,268,246,4,18
1961,Lafourche,057,2-13,22057002-13,1771,1298,331,14,65,63,79,1308,968,247,6,43,44,52,1053,821,189,43,263,120,139,4,505,484,7,14,285,217,43,25
1999,Lafourche,057,2-14,22057002-14,2481,759,1547,39,33,103,112,2235,619,1473,32,21,90,96,639,557,51,31,105,73,28,4,387,376,1,10,147,108,22,17
6086,Lafourche,057,2-15,22057002-15,618,555,18,17,4,24,31,503,457,12,15,3,16,17,485,464,3,18,71,67,3,1,320,315,0,5,94,82,0,12
6087,Lafourche,057,2-16,22057002-16,432,164,242,3,9,14,10,283,132,138,2,6,5,4,158,82,66,10,66,14,50,2,45,40,4,1,47,28,12,7
1965,Lafourche,057,2-1A,22057002-1A,493,294,171,3,4,21,24,419,249,149,1,3,17,21,208,128,73,7,94,38,55,1,51,49,1,1,63,41,17,5
1982,Lafourche,057,2-2,220570002-2,1823,1546,149,47,20,61,77,1410,1212,109,31,16,42,50,1538,1397,92,49,269,195,67,7,949,921,4,24,320,281,21,18
1966,Lafourche,057,2-3,220570002-3,1826,1414,304,8,35,65,81,1519,1212,226,3,23,55,60,912,768,124,20,287,189,93,5,390,380,5,5,235,199,26,10
1970,Lafourche,057,2-5,220570002-5,854,416,407,3,9,19,17,686,347,320,1,6,12,11,391,236,150,5,163,56,105,2,111,100,9,2,117,80,36,1
1990,Lafourche,057,2-6,220570002-6,1044,815,159,5,20,45,54,859,696,112,4,12,35,40,571,506,49,16,131,93,35,3,282,276,1,5,158,137,13,8
1968,Lafourche,057,2-7,220570002-7,767,154,574,3,12,24,35,621,131,459,3,8,20,23,444,91,341,12,311,32,277,2,44,37,6,1,89,22,58,9
1992,Lafourche,057,2-8,220570002-8,708,627,36,8,4,33,46,564,514,19,8,1,22,33,482,459,9,14,91,85,4,2,263,255,2,6,128,119,3,6
1967,Lafourche,057,2-9,220570002-9,1558,345,1172,7,11,23,37,1052,284,735,5,8,20,27,642,137,491,14,399,35,361,3,63,55,5,3,180,47,125,8
1995,Lafourche,057,3-1,220570003-1,1428,1110,189,3,78,48,53,1083,870,122,1,48,42,42,850,745,77,28,211,148,58,5,399,388,0,11,240,209,19,12
1960,Lafourche,057,3-2,220570003-2,891,799,59,1,15,17,20,718,651,44,0,6,17,19,650,589,48,13,141,104,36,1,327,324,0,3,182,161,12,9
1997,Lafourche,057,3-3,220570003-3,1139,991,41,10,54,43,50,862,769,19,9,41,24,30,660,622,23,15,107,94,13,0,375,366,3,6,178,162,7,9
2006,Lafourche,057,3-4,220570003-4,1835,637,1082,11,50,55,65,1375,525,766,9,31,44,45,767,252,488,27,431,90,332,9,126,96,24,6,210,66,132,12
2001,Lafourche,057,3-5,220570003-5,1939,1323,486,9,64,57,85,1481,1065,328,7,39,42,55,954,762,158,34,296,176,110,10,397,384,3,10,261,202,45,14
2005,Lafourche,057,3-6,220570003-6,1857,1519,166,27,49,96,126,1434,1225,98,19,31,61,71,1033,958,30,45,213,190,14,9,526,510,2,14,294,258,14,22
6089,Lafourche,057,3-7,220570003-7,1461,1276,99,5,44,37,45,1167,1042,71,5,27,22,31,831,758,40,33,190,157,30,3,397,379,2,16,244,222,8,14
2007,Lafourche,057,4-1,220570004-1,2079,1893,59,13,59,55,73,1578,1460,33,8,37,40,48,1183,1121,12,50,238,225,6,7,604,580,0,24,341,316,6,19
1943,Lafourche,057,4-2,220570004-2,1209,1085,20,8,51,45,38,942,854,11,7,34,36,31,709,685,2,22,174,170,0,4,315,309,0,6,220,206,2,12
1944,Lafourche,057,4-3,220570004-3,687,616,14,8,34,15,17,539,499,5,3,20,12,12,428,408,4,16,92,86,2,4,207,202,1,4,129,120,1,8
1954,Lafourche,057,4-4,220570004-4,1783,1494,136,16,49,88,107,1326,1155,69,13,34,55,65,873,814,17,42,210,195,7,8,355,337,2,16,308,282,8,18
1945,Lafourche,057,4-5,220570004-5,1791,1612,22,9,64,84,99,1390,1301,12,2,33,42,47,1115,1071,3,41,222,215,3,4,611,594,0,17,282,262,0,20
1957,Lafourche,057,4-6,220570004-6,2092,1745,36,22,202,87,110,1651,1416,26,16,130,63,75,1123,1048,6,69,240,229,3,8,554,526,1,27,329,293,2,34
1977,Lafourche,057,5-1,220570005-1,898,720,122,2,9,45,43,645,537,66,1,8,33,28,949,819,93,37,158,98,57,3,498,483,3,12,293,238,33,22
1983,Lafourche,057,5-1A,22057005-1A,875,730,70,20,13,42,47,643,537,50,14,11,31,33,696,629,38,29,108,76,28,4,433,421,0,12,155,132,10,13
1998,Lafourche,057,5-2,220570005-2,1052,908,91,17,7,29,27,871,769,71,11,2,18,21,675,622,34,19,141,118,20,3,372,365,0,7,162,139,14,9
6088,Lafourche,057,5-3,220570005-3,1125,550,521,23,10,21,24,816,393,389,11,8,15,16,597,290,289,18,238,35,196,7,184,173,10,1,175,82,83,10
1981,Lafourche,057,6-1,220570006-1,1669,1382,167,17,21,82,84,1132,957,92,13,12,58,57,1033,931,68,34,156,95,54,7,608,593,1,14,269,243,13,13
1979,Lafourche,057,6-2,220570006-2,2092,1902,94,3,37,56,57,1595,1489,41,3,25,37,40,1248,1203,13,32,308,296,7,5,544,533,1,10,396,374,5,17
1975,Lafourche,057,6-3,220570006-3,877,801,15,3,10,48,45,728,680,6,3,4,35,37,541,530,4,7,189,186,3,0,211,209,0,2,141,135,1,5
1976,Lafourche,057,6-4,220570006-4,779,744,16,0,4,15,11,664,642,6,0,4,12,10,422,409,4,9,197,191,4,2,131,126,0,5,94,92,0,2
890,Lafourche,057,6-5,220570006-5,2113,1958,72,6,24,53,43,1633,1546,40,1,19,27,22,1344,1312,14,18,401,391,8,2,631,620,1,10,312,301,5,6
1996,Lafourche,057,7-1,220570007-1,275,246,3,1,8,17,18,219,197,0,1,8,13,15,157,150,0,7,29,29,0,0,94,92,0,2,34,29,0,5
1974,Lafourche,057,7-2,220570007-2,578,475,55,3,13,32,43,460,387,38,1,12,22,33,379,342,23,14,95,73,20,2,186,180,2,4,98,89,1,8
1978,Lafourche,057,7-3,220570007-3,449,396,24,0,10,19,22,371,346,7,0,7,11,13,205,194,1,10,31,31,0,0,100,96,1,3,74,67,0,7
2002,Lafourche,057,7-4,220570007-4,1731,624,1053,9,13,32,54,1275,490,742,7,9,27,43,719,284,419,16,352,49,299,4,171,154,13,4,196,81,107,8
2003,Lafourche,057,8-1,220570008-1,908,856,16,1,15,20,24,691,657,11,0,10,13,15,501,491,3,7,154,152,1,1,223,220,0,3,124,119,2,3
1955,Lafourche,057,9-1,220570009-1,1461,1131,154,6,74,96,131,1085,884,86,4,40,71,84,612,533,52,27,174,138,31,5,264,248,3,13,174,147,18,9
1956,Lafourche,057,9-2,220570009-2,1067,814,39,14,111,89,109,823,643,22,7,92,59,71,556,518,1,37,139,134,1,4,279,265,0,14,138,119,0,19
130,La Salle,059,1-1,220590001-1,336,318,6,0,12,0,6,281,269,1,0,11,0,4,219,217,0,2,46,46,0,0,120,120,0,0,53,51,0,2
131,La Salle,059,1-2,220590001-2,172,159,4,0,6,3,4,121,116,1,0,2,2,2,96,95,0,1,13,13,0,0,60,60,0,0,23,22,0,1
129,La Salle,059,1-3,220590001-3,778,735,19,0,9,15,5,576,541,14,0,8,13,4,480,465,3,12,69,65,2,2,298,293,0,5,113,107,1,5
148,La Salle,059,10-1,220590010-1,1197,478,681,5,21,12,11,916,396,493,2,16,9,7,568,206,354,8,314,22,289,3,158,149,8,1,96,35,57,4
132,La Salle,059,2-1,220590002-1,1253,1146,41,3,41,22,32,919,847,28,2,30,12,20,702,668,21,13,119,99,17,3,403,396,2,5,180,173,2,5
133,La Salle,059,3-1,220590003-1,1211,698,90,147,23,253,269,1047,543,89,146,17,252,259,393,386,0,7,56,56,0,0,228,221,0,7,109,109,0,0
134,La Salle,059,3-2,220590003-2,446,415,12,3,12,4,7,324,301,10,3,9,1,3,254,238,5,11,40,34,3,3,134,132,0,2,80,72,2,6
138,La Salle,059,4-2,220590004-2,1245,1097,88,0,34,26,20,961,852,63,0,22,24,15,720,696,16,8,86,74,10,2,501,497,0,4,133,125,6,2
137,La Salle,059,4-3,220590004-3,206,193,3,1,7,2,1,167,160,1,1,3,2,0,158,156,0,2,23,21,0,2,105,105,0,0,30,30,0,0
139,La Salle,059,5-1,220590005-1,1332,1197,80,9,33,13,17,995,904,59,5,19,8,13,832,793,22,17,125,104,18,3,559,551,0,8,148,138,4,6
141,La Salle,059,6-2,220590006-2,1405,1077,200,20,62,46,59,1069,820,144,11,52,42,41,711,644,45,22,133,94,32,7,436,425,2,9,142,125,11,6
143,La Salle,059,7-1,220590007-1,945,896,24,1,18,6,5,693,662,16,1,12,2,0,642,631,4,7,77,74,3,0,462,457,0,5,103,100,1,2
144,La Salle,059,7-2,220590007-2,1624,427,139,90,23,945,944,1511,329,130,89,19,944,941,311,286,11,14,38,28,9,1,210,201,0,9,63,57,2,4
145,La Salle,059,8-2,220590008-2,292,272,7,0,9,4,1,214,198,6,0,7,3,1,154,151,0,3,17,16,0,1,104,103,0,1,33,32,0,1
147,La Salle,059,8-3,220590008-3,272,260,3,0,6,3,1,192,184,1,0,4,3,1,206,197,2,7,27,24,1,2,140,136,0,4,39,37,1,1
150,La Salle,059,8-5,220590008-5,156,147,2,0,4,3,6,104,99,0,0,3,2,3,107,106,0,1,20,20,0,0,71,70,0,1,16,16,0,0
149,La Salle,059,8-7,220590008-7,587,566,1,3,16,1,1,456,441,1,3,11,0,1,384,377,3,4,66,64,2,0,255,254,0,1,63,59,1,3
135,La Salle,059,9-1,220590009-1,652,625,14,0,8,5,4,523,505,7,0,6,5,3,483,467,9,7,53,47,5,1,353,344,3,6,77,76,1,0
136,La Salle,059,9-2,220590009-2,403,383,6,1,10,3,9,288,275,1,1,8,3,7,214,214,0,0,27,27,0,0,138,138,0,0,49,49,0,0
151,La Salle,059,9-3,220590009-3,173,162,2,0,9,0,0,126,119,0,0,7,0,0,161,157,1,3,24,24,0,0,103,101,0,2,34,32,1,1
152,La Salle,059,9-5,220590009-5,106,97,0,0,9,0,0,80,75,0,0,5,0,0,68,68,0,0,10,10,0,0,49,49,0,0,9,9,0,0
337,Lincoln,061,1-1,220610001-1,2952,110,2808,11,11,12,35,2529,88,2417,5,9,10,29,830,37,763,30,610,6,586,18,23,13,10,0,197,18,167,12
336,Lincoln,061,1-2,220610001-2,723,233,440,2,6,42,44,551,185,340,1,4,21,18,372,141,218,13,192,11,176,5,106,101,4,1,74,29,38,7
468,Lincoln,061,1-3,220610001-3,738,220,484,19,9,6,17,622,212,381,18,7,4,14,199,47,136,16,105,9,92,4,19,12,2,5,75,26,42,7
505,Lincoln,061,10-1,220610010-1,1219,107,1102,0,9,1,11,895,80,808,0,7,0,6,508,32,463,13,375,6,358,11,28,14,14,0,105,12,91,2
504,Lincoln,061,10-2,220610010-2,172,100,67,0,2,3,4,133,88,40,0,2,3,4,106,90,11,5,22,12,9,1,54,53,0,1,30,25,2,3
511,Lincoln,061,10-3,220610010-3,445,314,92,4,6,29,24,371,265,80,4,3,19,13,224,183,38,3,49,22,26,1,117,113,3,1,58,48,9,1
485,Lincoln,061,10-4,220610010-4,1369,149,1175,14,8,23,37,991,126,831,13,4,17,27,493,30,446,17,370,7,358,5,21,11,7,3,102,12,81,9
502,Lincoln,061,10-5,220610010-5,457,28,405,6,6,12,6,337,25,296,6,5,5,1,154,16,132,6,110,2,102,6,13,11,2,0,31,3,28,0
7054,Lincoln,061,10-6,220610010-6,324,231,76,9,1,7,16,255,196,42,9,1,7,10,210,187,19,4,32,18,12,2,125,123,1,1,53,46,6,1
507,Lincoln,061,11-1,220610011-1,1968,698,1085,117,14,54,54,1641,582,887,113,14,45,44,609,135,446,28,366,26,331,9,69,52,13,4,174,57,102,15
508,Lincoln,061,11-3,220610011-3,394,65,321,4,2,2,2,314,55,253,2,2,2,1,127,32,91,4,84,8,73,3,21,18,3,0,22,6,15,1
503,Lincoln,061,11-4,220610011-4,1176,448,699,6,13,10,9,848,345,480,5,13,5,7,375,187,175,13,146,22,122,2,119,113,4,2,110,52,49,9
7055,Lincoln,061,11-5,220610011-5,324,168,139,1,6,10,10,248,132,110,0,6,0,0,181,124,55,2,56,10,46,0,73,73,0,0,52,41,9,2
509,Lincoln,061,12-1,220610012-1,1842,1050,663,36,28,65,86,1452,893,454,29,20,56,72,720,499,191,30,248,92,149,7,254,247,2,5,218,160,40,18
514,Lincoln,061,12-2,220610012-2,1663,1140,441,41,36,5,74,1647,1135,436,37,34,5,68,12,7,4,1,4,2,2,0,2,2,0,0,6,3,2,1
513,Lincoln,061,12-3,220610012-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,Lincoln,061,12-4,220610012-4,44,9,16,15,0,4,3,41,9,15,15,0,2,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
510,Lincoln,061,12-6,220610012-6,408,138,253,12,2,3,1,321,119,186,12,1,3,0,171,64,90,17,91,9,77,5,35,32,2,1,45,23,11,11
469,Lincoln,061,2-1,220610002-1,2637,190,2399,6,11,31,32,2278,150,2099,3,6,20,22,698,89,598,11,471,12,454,5,66,49,17,0,161,28,127,6
472,Lincoln,061,3-1,220610003-1,1003,437,478,2,26,60,71,771,338,372,2,20,39,45,556,254,275,27,254,35,210,9,159,150,6,3,143,69,59,15
473,Lincoln,061,3-2,220610003-2,866,742,88,2,12,22,31,692,593,71,1,10,17,26,646,554,75,17,132,68,57,7,382,377,2,3,132,109,16,7
475,Lincoln,061,3-3,220610003-3,803,456,285,0,18,44,54,602,366,190,0,16,30,34,365,253,97,15,109,32,76,1,151,145,2,4,105,76,19,10
474,Lincoln,061,3-4,220610003-4,882,615,229,8,10,20,16,708,504,174,8,9,13,15,516,388,119,9,138,37,100,1,267,262,2,3,111,89,17,5
471,Lincoln,061,3-5,220610003-5,483,412,27,5,14,25,29,374,320,23,2,9,20,19,326,302,17,7,52,36,12,4,196,195,1,0,78,71,4,3
480,Lincoln,061,3-6,220610003-6,152,139,6,1,4,2,2,110,102,4,1,2,1,1,94,91,2,1,7,6,1,0,75,75,0,0,12,10,1,1
478,Lincoln,061,4-1,220610004-1,435,394,21,0,11,9,11,342,316,14,0,7,5,7,290,267,20,3,48,33,14,1,177,175,0,2,65,59,6,0
477,Lincoln,061,4-2,220610004-2,908,475,377,5,27,24,26,680,364,272,3,24,17,18,446,245,188,13,167,31,132,4,157,143,11,3,122,71,45,6
476,Lincoln,061,4-3,220610004-3,1205,1095,36,9,24,41,40,945,857,29,8,23,28,29,781,755,17,9,87,72,15,0,496,491,0,5,198,192,2,4
479,Lincoln,061,4-4,220610004-4,570,523,26,4,9,8,7,455,416,25,4,5,5,4,374,352,15,7,56,39,14,3,251,248,0,3,67,65,1,1
470,Lincoln,061,4-5,220610004-5,483,376,90,1,5,11,14,410,324,77,1,2,6,9,303,244,50,9,76,32,40,4,145,141,2,2,82,71,8,3
490,Lincoln,061,4-6,220610004-6,286,244,21,3,2,16,13,224,190,19,2,2,11,8,218,197,15,6,32,20,12,0,146,143,1,2,40,34,2,4
483,Lincoln,061,5-1,220610005-1,1142,943,145,4,26,24,24,834,680,117,3,16,18,14,634,542,77,15,112,55,53,4,355,346,4,5,167,141,20,6
484,Lincoln,061,5-2,220610005-2,1331,1211,32,5,22,61,74,986,901,25,4,19,37,44,856,821,16,19,87,75,11,1,554,550,0,4,215,196,5,14
481,Lincoln,061,5-3,220610005-3,1076,960,57,9,22,28,29,823,730,46,5,20,22,16,709,666,32,11,77,54,22,1,468,461,2,5,164,151,8,5
482,Lincoln,061,5-4,220610005-4,989,848,71,9,28,33,29,747,651,50,7,20,19,13,669,606,48,15,80,43,36,1,466,457,3,6,123,106,9,8
489,Lincoln,061,6-1,220610006-1,3268,2183,819,152,26,88,125,2638,1870,564,120,19,65,96,1355,1042,232,81,324,144,159,21,641,616,4,21,390,282,69,39
